236 1941
108 112 35
172 76 -1
193 98 49
86 68 6
164 65 31
23 206 -14
200 146 29
178 188 -26
86 124 19
113 33 -46
0 162 -36
172 16 5
208 220 15
33 74 28
216 133 -34
111 43 10
170 162 -3
126 103 -46
16 142 4
78 196 -34
11 152 34
42 117 -1
84 173 34
17 58 10
148 211 -11
211 137 -16
58 221 -9
122 42 38
148 177 41
226 167 -50
60 82 27
8 36 43
230 22 -32
212 17 33
232 111 -37
210 177 -12
68 144 -3
28 137 27
180 232 -25
108 73 -29
111 149 -38
106 0 -17
135 151 12
169 73 -29
126 72 -8
186 37 14
187 113 6
16 38 -35
221 186 29
223 158 -4
30 194 44
197 44 7
109 200 43
138 8 15
62 69 3
36 129 -4
122 78 2
199 233 31
73 133 -24
37 88 6
215 116 15
61 171 -36
234 1 32
196 40 -27
55 176 -25
95 233 -10
184 25 -49
58 166 -40
36 70 -1
167 67 44
44 68 -45
57 210 6
141 145 -8
218 168 -35
3 189 -48
156 138 35
24 14 -46
49 125 15
67 5 -50
64 200 29
102 171 -49
71 23 40
48 114 -8
23 136 -18
177 29 -29
168 92 -9
76 49 22
186 184 -50
97 196 46
127 43 46
32 186 -36
133 42 -10
199 41 -39
112 48 42
215 214 -31
75 167 15
94 141 -13
66 146 11
45 147 31
115 54 -3
96 136 27
192 131 -49
103 107 35
59 127 16
43 107 -44
218 104 -33
23 64 -11
84 100 -21
206 166 -8
72 2 -17
233 26 -49
213 2 -29
201 60 -10
168 106 15
3 39 17
39 23 7
78 215 -35
136 48 10
82 36 -49
61 183 43
42 23 -6
87 186 -5
160 153 48
55 121 -26
94 75 38
221 85 47
62 106 -31
226 30 -9
142 153 -4
65 129 1
234 74 44
177 72 -46
140 116 8
3 117 11
23 175 11
183 36 -47
90 10 26
111 109 8
182 123 33
17 7 48
161 66 -1
65 82 -43
93 142 -44
22 106 -21
168 80 -19
11 50 17
111 200 -45
210 85 -31
152 43 16
102 222 -25
107 27 -10
231 32 20
21 157 17
144 176 -35
59 90 -6
217 5 14
136 226 -14
2 202 -26
33 37 -24
216 42 -49
20 155 38
62 2 28
80 85 15
136 154 -3
115 22 48
130 213 -28
73 159 29
225 188 49
45 128 -6
177 3 -48
113 86 27
5 8 -32
42 156 -20
162 18 44
135 218 14
231 153 33
112 92 45
154 113 24
2 186 -2
73 173 49
199 33 -45
105 8 34
16 66 27
131 189 -22
194 217 -38
37 59 47
158 90 41
15 85 -8
108 217 40
31 109 27
110 60 17
155 70 -20
196 214 -36
57 163 13
174 197 -36
93 137 47
91 30 5
148 1 -47
129 157 -26
227 17 46
113 198 49
220 24 39
97 24 45
5 22 22
165 192 -33
181 161 43
192 9 -28
25 167 13
201 52 49
46 160 16
219 28 -37
126 2 3
27 144 -41
83 67 -3
31 42 31
186 130 6
181 179 -44
37 225 -39
127 44 -35
136 104 -42
127 36 -50
190 6 18
41 144 25
97 52 -50
95 10 8
231 116 -39
47 121 -32
222 180 41
105 93 -22
173 208 -6
133 114 37
172 98 -33
85 113 -25
142 216 -45
223 210 29
185 79 36
76 191 -6
56 233 -21
212 207 -4
74 207 -27
144 49 -2
19 84 -29
128 221 -13
220 191 7
40 19 39
122 223 -23
41 100 5
96 55 -33
117 14 -43
60 235 35
53 172 -16
168 177 34
169 217 26
116 149 29
71 8 15
170 189 -38
61 16 43
71 232 -24
153 182 -17
106 160 -45
103 134 24
22 129 42
2 191 37
33 161 -43
98 186 -40
47 201 23
166 190 9
63 180 9
203 115 27
220 137 26
0 115 -19
209 102 2
170 9 -40
134 213 -6
122 115 2
174 191 -23
85 121 -5
125 123 10
9 232 9
53 6 -28
120 30 -31
15 104 -7
209 98 -28
230 160 6
40 124 -26
91 148 7
49 97 -38
151 225 -37
160 179 49
47 145 16
9 20 27
1 115 37
207 11 -23
56 112 36
170 71 -37
24 101 35
159 144 -26
1 218 36
184 106 -46
81 26 43
6 129 -34
137 97 48
203 119 20
122 44 -4
170 85 16
29 27 4
235 41 29
67 92 7
39 20 2
161 231 29
73 174 7
40 48 -15
119 48 -31
213 146 -28
208 85 31
45 20 -39
224 131 -1
36 56 34
38 1 10
24 94 -30
0 146 -26
123 141 6
197 235 14
92 59 -38
154 198 -25
167 233 -46
80 215 20
26 129 -49
45 145 46
15 63 7
87 221 -45
194 167 -18
84 205 -23
75 37 -16
28 140 27
119 116 -23
13 32 -45
228 15 -19
19 194 -10
78 14 -45
127 31 -5
85 28 38
83 101 -24
26 128 33
48 168 28
32 206 -25
15 80 -18
182 6 46
211 21 39
174 224 -3
53 188 29
205 25 -31
80 88 -24
182 78 8
92 126 -18
101 159 -40
146 59 -29
166 130 -50
115 64 -35
92 211 17
3 205 22
90 41 47
72 86 -41
207 198 24
206 19 -50
42 147 -18
226 118 -1
122 60 38
20 230 36
98 170 -49
210 181 -40
56 132 47
38 154 -24
181 230 -21
210 175 24
155 214 -13
186 188 4
235 44 -41
28 133 -12
5 37 4
15 180 2
3 105 -50
22 226 4
60 101 4
196 197 47
211 229 11
109 63 29
190 202 38
93 223 -27
86 96 24
153 14 4
34 190 32
129 134 -4
224 28 -47
213 16 -27
194 116 39
84 209 29
192 83 9
135 44 28
4 66 46
66 99 -6
183 35 47
164 46 48
227 45 -27
25 191 1
169 152 14
191 5 -2
206 150 -46
1 30 3
148 221 2
59 161 -7
20 172 -18
73 6 -43
150 151 15
162 64 -4
51 25 -42
186 179 -5
48 99 4
40 114 -16
235 47 -3
212 22 -22
66 167 25
193 90 -12
68 197 -22
4 83 -28
91 93 -49
169 61 -33
8 7 24
210 135 -10
184 29 -43
206 66 -50
71 214 10
116 93 12
232 127 -28
13 65 -31
163 227 28
119 66 -8
84 30 -37
158 126 -25
198 125 -4
209 21 -43
130 137 -16
60 173 -39
41 67 17
99 16 -27
162 16 26
186 220 38
0 77 48
13 112 -32
47 229 -44
121 226 -48
123 130 -6
142 104 -21
156 91 -27
156 178 2
122 22 37
131 184 -21
71 123 -34
59 153 35
52 176 -43
40 57 5
114 222 -14
94 40 -5
81 122 -37
161 137 18
191 170 -7
160 209 9
195 45 3
209 218 -16
176 88 26
145 162 -18
174 61 21
114 166 -27
118 25 -14
133 16 23
123 114 -13
143 20 13
208 218 33
156 144 -11
13 187 49
167 235 -49
114 151 -21
170 48 39
222 108 -48
110 23 35
72 44 29
102 213 43
159 116 10
215 111 30
90 11 44
103 97 -42
34 69 42
157 168 22
96 108 33
65 156 40
127 82 -26
48 206 -43
113 20 -15
127 37 -38
155 112 -45
148 161 9
133 88 47
93 35 35
90 89 -10
41 94 -19
36 222 1
63 198 21
43 232 -22
84 207 -32
201 127 26
74 45 37
58 213 46
98 181 -15
47 35 44
166 142 23
178 98 22
218 173 -43
54 153 -3
18 231 -6
51 97 -8
65 61 -32
30 232 8
170 38 16
139 227 34
165 23 2
13 141 23
151 8 17
138 2 42
177 224 -33
44 21 19
103 53 -23
55 4 -22
221 180 42
82 122 21
114 16 -41
123 161 -19
113 229 29
219 40 18
122 141 -27
152 48 -33
82 190 -30
67 121 34
9 74 8
70 72 10
184 136 -25
110 177 36
128 143 -3
63 152 -43
69 130 -13
167 108 -17
175 63 35
136 84 34
133 107 27
94 78 3
169 151 -21
208 83 11
186 74 -11
51 140 -13
159 14 -45
221 132 -5
195 121 -33
10 133 10
180 149 -2
135 75 3
41 46 33
47 21 -38
131 108 42
151 131 1
53 197 -9
82 24 -44
213 91 43
167 65 -27
222 176 25
193 40 16
192 33 -42
44 45 -6
116 114 -19
125 186 -4
7 175 27
149 173 -30
89 222 -47
213 184 -27
59 26 4
63 118 -50
235 123 -40
198 3 -50
20 154 30
80 111 -26
193 204 15
175 119 36
115 134 29
103 78 -34
204 220 7
17 202 40
112 184 17
34 116 13
207 12 -26
114 152 -22
164 79 41
156 172 20
231 169 -23
30 77 -33
134 119 -50
173 33 -11
218 204 45
204 146 -35
162 40 -1
100 234 -30
95 231 -27
21 211 -8
17 25 -8
28 5 8
112 110 6
80 77 24
37 116 13
70 160 7
65 162 -20
150 225 24
229 87 -30
14 172 -20
58 139 3
150 37 -43
11 212 32
14 94 34
27 205 47
183 76 9
123 95 14
74 52 -15
2 74 27
109 168 -31
90 59 35
62 191 -42
50 215 -18
176 60 -23
69 70 18
222 169 -4
80 217 -39
38 172 -46
96 194 -23
46 180 -3
9 197 25
85 27 -44
136 169 39
234 154 44
195 135 -10
52 98 20
135 23 21
225 213 28
171 82 -33
155 226 8
218 200 -36
154 139 -13
103 99 -21
74 149 -1
228 60 16
194 27 -36
15 151 -29
196 189 35
27 52 -1
202 224 -7
154 57 -2
36 11 -34
220 105 7
74 98 6
6 188 26
73 156 31
64 191 9
44 182 -11
123 94 -36
27 152 29
112 214 13
200 91 34
51 174 -20
202 49 18
110 39 -46
45 81 14
87 41 42
82 223 30
139 193 34
2 235 45
232 161 -25
179 67 -22
193 14 -37
85 30 -40
212 51 46
214 30 -36
138 212 -19
43 152 -26
71 32 -18
182 2 -33
0 81 12
190 179 46
15 145 -46
38 6 -8
97 102 -11
27 114 14
208 82 -40
31 111 -47
112 123 43
72 162 -28
154 43 40
92 49 -11
198 185 -1
57 86 31
106 82 25
18 193 -35
98 57 12
42 6 33
216 205 -43
10 28 -38
180 213 -50
83 122 -50
231 78 -12
49 109 -4
101 157 -2
233 106 -46
75 153 -37
13 148 15
72 136 15
1 43 -33
92 193 -4
186 181 49
230 176 3
104 38 11
104 58 -13
120 70 -26
23 167 10
58 124 -8
107 23 -11
14 40 19
147 52 -8
167 101 36
31 116 22
199 113 -32
43 140 38
95 213 -6
80 90 -21
133 68 -14
69 59 47
203 106 -5
3 180 -49
102 40 17
188 207 -42
92 214 -19
232 115 -11
10 98 -26
29 95 5
32 19 41
188 235 10
181 51 -27
169 35 20
121 101 17
98 76 -16
71 153 -23
224 27 -16
76 86 36
171 60 23
132 5 19
125 135 -42
87 43 2
154 86 39
18 117 11
122 158 -5
77 118 35
120 46 27
63 22 -7
224 44 -44
88 40 -32
192 227 47
111 53 -38
10 202 3
25 220 34
8 101 6
155 29 -25
120 121 17
200 33 19
53 47 -12
163 141 32
23 158 -47
125 73 45
21 62 -20
232 104 -6
93 121 -29
222 68 -19
105 214 -44
39 142 37
128 117 34
234 55 11
193 168 -16
128 194 -23
62 76 36
232 170 33
196 1 -30
206 109 -7
234 197 -19
101 19 6
230 41 4
140 22 2
202 235 28
98 3 -11
110 61 -40
230 47 -6
173 235 43
223 129 -38
197 171 19
145 151 -12
92 142 8
70 108 -5
29 48 -44
51 81 -36
68 141 -38
18 7 -47
160 53 8
208 34 -33
96 180 -47
124 218 -12
61 137 -18
192 123 22
134 17 -28
110 133 5
176 227 -26
20 174 -9
120 71 -12
234 6 18
76 194 6
204 51 -12
225 78 3
81 151 30
231 21 -35
78 162 16
86 70 44
60 218 -7
93 174 47
140 69 -14
144 86 30
225 108 -20
65 50 -25
230 144 -34
31 226 8
32 2 1
218 66 -23
228 37 -6
228 209 43
53 130 -1
130 182 -33
83 10 25
234 229 7
91 38 44
105 67 -49
79 108 28
195 37 -8
164 166 -5
112 117 -20
234 66 21
128 83 -7
168 189 42
70 151 -24
0 150 47
166 193 35
102 162 16
195 221 -12
8 117 16
2 66 15
122 52 13
127 165 29
45 69 -25
73 131 37
83 130 -42
141 175 -49
3 162 8
33 152 17
196 97 -25
109 104 42
94 223 1
117 47 35
76 234 25
138 163 -22
78 169 -49
27 177 -30
212 164 -36
69 177 15
0 98 12
129 124 -31
36 188 29
143 130 -1
181 130 -48
94 106 -31
173 174 -24
196 6 6
151 216 20
231 69 -28
155 84 32
95 129 -32
30 132 3
215 163 36
128 182 -25
141 124 -23
79 224 28
24 154 -31
36 2 -32
87 1 -13
94 39 46
45 228 -46
154 96 1
86 109 27
230 86 15
16 198 -42
133 206 33
218 120 26
172 48 -8
46 101 -6
115 48 48
171 55 21
54 189 -16
25 95 -26
231 148 3
30 222 -33
102 3 -13
23 10 -4
65 181 -11
84 210 8
234 69 8
186 51 -5
29 144 30
146 92 18
59 91 1
175 103 44
48 43 -28
75 164 9
102 134 10
158 167 22
12 85 22
107 9 -37
204 7 -26
230 205 9
