156 1257
124 30 -36
129 83 15
22 49 -31
146 135 -28
41 103 -4
38 69 14
116 27 -37
10 88 35
39 104 22
23 35 -50
32 96 14
128 138 -28
115 62 23
25 107 -32
94 39 2
129 125 32
122 147 4
128 103 -24
48 40 39
138 116 42
27 21 33
119 120 26
65 36 -41
7 106 11
60 130 -23
124 89 -33
18 73 -40
28 107 -25
27 116 45
134 103 -37
112 139 29
1 99 -16
24 66 40
41 125 34
92 147 13
114 14 -37
84 55 40
42 155 27
36 19 -44
146 38 -15
84 11 -22
47 142 -8
28 110 -6
103 116 -13
81 139 -45
90 82 -4
48 70 -17
139 133 -37
59 46 -49
122 76 9
2 85 36
49 155 -9
102 21 44
103 0 4
91 8 4
144 37 47
119 32 -48
23 27 11
109 36 -28
41 99 23
125 91 4
130 34 6
108 140 -19
149 68 2
38 151 -50
105 112 -40
48 108 -26
36 6 46
47 154 -46
48 3 6
154 144 -1
70 60 -14
56 91 -17
124 27 -16
133 111 -47
26 130 2
99 46 12
126 25 -44
61 68 -16
96 39 -15
136 12 -26
20 134 26
70 94 -4
9 132 -26
27 123 31
50 49 -18
3 37 -40
73 90 36
15 31 -29
3 93 6
20 42 13
119 153 -12
77 90 2
75 4 -19
93 87 -25
58 13 -28
12 137 -29
90 69 -20
124 117 -5
86 137 18
11 39 -38
102 31 -33
41 77 -49
114 150 19
59 109 25
3 8 33
25 124 -49
73 29 -6
70 106 42
98 142 -21
92 90 8
78 27 -25
50 65 -6
8 27 21
139 42 37
41 36 -35
83 4 -28
63 69 -9
66 64 -28
56 30 19
32 97 40
48 136 -6
46 152 32
8 0 -36
72 145 -6
75 77 33
5 84 -34
80 51 47
35 60 9
134 59 26
63 61 -34
50 29 45
62 16 25
54 1 1
17 91 -29
80 152 10
67 28 -3
69 11 -41
86 119 42
81 123 5
7 119 -45
121 48 -14
26 44 39
113 73 -41
61 22 11
125 30 38
67 21 38
32 151 15
103 52 22
61 51 -35
43 58 29
41 121 -34
126 127 -28
71 142 -29
21 155 -2
31 105 40
12 107 -20
46 6 41
12 92 -1
77 32 -26
121 116 -45
17 104 -48
117 3 -29
110 119 32
15 82 35
51 64 -48
134 99 -21
98 6 -48
123 127 5
126 80 -49
44 105 -10
82 141 -3
80 36 15
82 104 42
68 56 -41
91 97 29
146 39 47
73 52 -34
138 61 -48
107 71 20
99 12 27
7 74 -37
143 93 -38
109 51 -16
52 71 -22
99 129 22
57 1 -4
86 90 46
4 83 -24
116 85 14
61 29 -4
16 44 -50
90 119 44
77 128 -2
72 40 12
1 78 -21
17 155 42
151 32 35
58 87 28
76 58 38
37 136 -13
19 6 -12
115 98 49
28 105 5
128 109 -32
84 110 43
53 79 -22
129 142 18
76 44 -32
9 129 -46
88 147 -7
117 7 36
51 148 -30
96 73 41
35 127 35
12 153 21
90 94 -13
2 119 39
53 125 -8
67 94 -36
155 81 9
120 151 -6
91 113 -5
131 140 -34
16 126 26
139 23 11
135 155 -15
51 8 -19
11 112 -45
68 4 16
51 36 49
81 91 4
85 123 -47
43 115 3
5 82 -35
102 72 -24
100 130 46
53 77 3
119 144 19
84 139 -32
146 66 15
10 71 41
53 5 -30
30 38 16
55 62 47
24 153 -43
146 106 40
76 27 -28
77 142 -12
105 44 14
94 132 -45
61 2 -19
39 18 8
14 44 -17
71 105 -27
145 69 16
61 65 17
62 77 49
56 105 -28
61 145 21
126 82 -18
48 96 -10
22 27 49
25 1 3
112 71 -29
22 77 26
141 119 10
113 17 47
65 82 37
148 127 -41
152 146 25
43 32 24
87 152 -13
6 134 32
107 61 -7
99 62 44
50 54 4
104 69 -19
137 7 -1
39 154 -17
11 51 43
22 102 28
15 146 49
96 40 42
39 76 8
39 97 26
84 125 -4
130 86 -5
39 48 -46
21 50 -26
4 37 2
30 48 -40
150 113 -32
97 41 -6
45 93 -11
49 140 9
141 70 15
3 148 19
19 48 11
67 26 -38
17 85 -22
137 4 -43
1 152 15
127 3 -3
98 15 37
101 98 -45
126 33 -47
149 64 9
49 51 7
125 135 -41
118 146 28
22 7 7
134 3 9
16 77 15
2 14 -4
8 34 -16
102 94 39
112 28 -15
11 22 4
6 73 42
147 15 -14
150 149 46
16 149 38
131 36 48
13 39 17
136 5 31
6 117 -28
2 76 -34
44 140 37
98 58 -6
116 136 46
136 59 -49
57 9 -40
133 2 49
52 10 4
100 82 -20
145 39 -6
106 124 -15
47 58 17
61 15 -4
82 97 43
10 62 11
42 152 -32
115 60 -37
120 84 30
64 118 -41
60 40 27
152 100 -34
20 102 -34
51 69 -25
74 51 -30
101 99 7
20 91 36
83 90 19
92 130 31
46 76 33
107 79 -19
86 115 -11
72 51 -22
80 14 8
79 71 -40
100 89 -16
12 11 45
96 111 -15
71 45 -5
83 104 -26
6 136 17
8 72 27
28 3 13
21 80 -20
43 41 11
122 43 44
28 91 4
3 79 -26
9 24 49
66 15 -3
125 138 -21
16 30 49
131 108 -25
100 149 32
149 100 -47
55 107 13
151 136 42
17 112 4
142 139 38
58 49 -13
131 139 36
152 147 -5
16 132 30
60 37 -4
125 6 7
41 59 -44
110 147 -8
110 141 -43
62 64 39
89 21 5
135 132 4
22 133 43
51 104 -49
141 133 -49
93 145 -41
110 83 -9
0 134 6
147 93 14
77 94 -32
139 134 -3
135 10 12
109 31 5
59 117 -1
114 22 11
133 99 -30
130 101 -10
82 1 -7
109 123 -47
116 67 -38
1 9 -30
111 95 4
149 57 39
65 118 -7
68 66 24
132 76 -45
144 66 -36
12 37 28
46 92 43
17 83 -11
30 17 -45
56 130 -4
25 154 -48
66 69 36
102 63 -27
106 131 49
14 132 -47
155 128 -34
88 130 11
118 119 23
144 42 7
148 155 -32
80 104 -5
73 19 -28
94 74 -26
21 106 40
103 28 40
107 112 -6
10 115 8
122 0 -17
127 18 14
45 89 10
152 153 47
98 34 39
7 89 22
38 21 -10
138 42 -41
150 153 -8
105 100 -25
43 124 -15
65 153 -44
95 140 41
3 10 48
35 117 49
132 45 9
0 155 -21
23 103 -25
61 119 38
131 138 -27
69 108 -9
109 137 20
58 19 32
27 117 -22
94 59 46
154 6 43
85 95 44
116 68 47
121 29 45
136 113 -36
146 20 -44
65 89 3
92 95 31
116 12 -14
6 75 22
85 28 -30
59 98 -48
86 91 -8
92 2 49
0 33 -24
81 8 21
132 145 49
131 46 -34
111 126 43
67 111 -39
48 32 -42
12 95 13
142 11 -49
64 126 -46
116 61 -2
84 120 -28
148 14 1
120 25 -50
80 30 -19
154 10 -18
28 154 -34
23 87 13
27 11 34
63 32 49
51 81 6
146 79 -45
26 55 49
95 21 -2
1 2 -7
41 83 27
2 99 -42
28 146 -38
55 46 -38
20 138 30
45 74 32
50 106 -31
151 6 11
57 21 3
26 25 20
110 4 -49
3 114 -27
124 13 -16
42 71 -31
136 89 -9
56 49 33
61 23 -10
114 140 -22
81 68 -9
118 149 -38
51 86 48
9 151 -48
9 94 47
112 108 48
144 21 -6
90 19 4
45 50 -38
65 144 22
56 140 38
73 112 15
97 80 -34
12 10 5
30 154 18
102 3 -19
87 100 -16
39 75 -9
45 56 4
67 25 -38
1 20 15
123 88 -17
127 116 -6
8 63 -30
94 18 34
64 16 -10
130 131 -43
14 126 3
14 144 31
22 8 -24
48 31 10
142 82 -25
139 128 -50
121 46 -30
130 128 -49
137 144 6
16 66 -3
15 1 -32
154 30 -22
22 125 -14
13 110 -36
81 7 -25
48 13 19
50 109 22
115 65 49
102 97 -37
92 5 -10
45 91 12
75 112 32
11 78 -25
63 142 -4
150 108 7
76 13 10
141 140 24
128 121 -30
