187 1409
117 78 -13
141 105 48
144 101 27
159 93 -49
61 75 9
166 158 40
63 148 41
164 160 17
151 167 -16
54 75 -48
169 98 6
148 38 19
29 0 -26
182 13 -35
186 136 46
104 119 -8
52 185 23
109 150 -10
86 60 -15
76 179 -27
146 122 -12
69 78 -33
81 166 15
163 103 -44
161 5 38
77 173 -26
51 110 33
168 95 -34
13 183 18
72 3 42
161 150 -33
133 8 -25
166 115 -44
134 33 43
121 167 -28
65 71 45
106 176 48
167 81 46
76 8 37
132 36 7
14 153 -21
32 110 45
140 180 -44
63 8 -34
138 31 -48
107 92 31
137 182 -44
49 168 36
100 38 15
0 160 -11
141 53 41
67 135 28
32 173 -21
149 67 -3
35 117 -46
173 91 -30
184 92 -33
170 90 20
91 46 6
49 150 -32
112 160 -5
108 39 -12
60 107 47
124 71 14
150 50 42
125 67 -41
160 185 5
183 80 -38
89 64 29
4 79 8
85 115 -17
61 111 48
4 59 43
175 72 36
180 62 -29
72 119 -30
181 57 -28
78 65 -20
10 174 40
38 11 8
105 154 -42
121 118 -2
75 166 -38
51 150 47
54 122 -5
169 12 -30
13 114 38
105 37 4
80 151 -6
137 57 28
68 61 -28
141 1 12
31 29 -15
171 111 40
79 90 -23
16 29 -34
160 6 38
100 153 5
108 183 46
175 130 -30
171 124 1
151 18 10
54 131 19
52 41 29
96 179 -23
10 26 -13
26 67 14
123 80 -2
87 99 -2
9 5 49
178 123 20
138 54 -8
0 54 -30
148 1 -45
88 158 -2
65 39 14
98 22 46
145 144 17
100 46 -43
116 160 -8
113 54 29
52 135 25
38 58 -17
76 29 27
90 64 40
176 10 -3
86 158 -34
56 20 25
114 109 41
175 136 3
70 25 -45
99 40 39
141 116 -24
126 177 -3
52 97 20
45 95 -8
173 32 8
11 144 38
1 131 20
110 138 -17
118 31 32
46 147 17
21 124 20
33 39 -40
180 101 -5
78 182 -10
41 108 -16
105 43 -32
13 116 -26
43 12 10
175 185 -13
109 50 44
186 175 32
1 0 -43
37 156 -17
27 97 -19
169 127 -41
39 109 -7
177 147 -46
124 119 10
184 145 -14
119 14 36
110 160 1
126 83 -48
183 137 -44
91 43 11
137 23 -28
104 117 -43
140 29 45
22 52 -31
63 161 -8
28 8 -40
119 60 -27
11 134 -31
153 29 -7
123 151 -41
107 19 44
179 104 7
160 144 10
69 11 40
153 183 18
154 162 9
163 139 47
137 77 13
80 2 -26
183 84 -16
165 128 -39
85 83 -24
82 15 23
84 149 -17
26 123 17
62 132 -11
164 168 -33
141 94 -50
44 69 17
27 71 -21
12 173 36
0 36 -21
41 173 -11
34 3 -50
66 87 17
169 164 10
127 131 47
12 181 36
186 92 23
8 114 29
40 162 41
175 164 -31
77 47 39
144 141 -48
139 76 -40
166 18 -5
95 163 -7
40 100 -14
104 80 -11
80 60 -38
184 101 -4
22 30 49
25 125 -32
130 119 43
69 27 14
63 65 -22
79 142 -4
4 47 35
184 134 -49
171 153 -22
66 1 -16
172 111 17
157 132 -29
1 43 -11
0 78 -2
165 39 -39
49 132 -35
38 47 -11
56 28 22
159 8 13
62 54 18
151 69 -31
119 70 -11
29 73 -3
174 130 -27
58 184 13
159 173 41
167 100 -28
15 56 38
6 30 14
183 171 -46
60 8 -23
122 129 29
167 135 -17
11 138 -9
114 62 38
156 167 -35
9 108 6
14 141 -50
9 148 -1
55 151 -47
60 127 -44
25 68 48
66 160 34
93 159 -7
58 181 -35
89 174 43
95 81 36
168 104 38
106 151 -4
122 62 7
116 131 47
170 173 -50
126 82 32
9 27 18
158 180 -6
174 86 -8
67 158 -36
53 115 24
163 180 34
133 71 25
139 152 -27
185 7 -38
68 165 1
5 147 17
46 43 -13
74 179 -45
126 15 47
102 154 36
89 106 8
178 33 41
129 76 44
30 8 -32
125 153 -35
16 170 17
17 176 26
34 7 47
186 100 15
77 179 48
86 108 16
166 170 -46
91 79 25
141 130 -42
142 156 48
125 52 24
147 176 -10
123 85 46
58 10 -6
46 91 13
165 147 -39
39 17 41
135 98 -42
121 159 48
127 81 -42
124 143 -45
99 131 36
121 55 -27
157 48 -48
53 163 47
59 112 24
64 108 32
184 146 -50
91 59 27
77 37 14
23 116 -10
154 49 16
63 93 8
91 145 6
67 109 -22
46 63 -28
50 14 37
156 81 -24
86 144 -22
81 8 -6
94 120 -27
12 175 -18
107 117 -5
69 73 -4
180 74 42
31 176 -16
29 180 -15
119 149 -4
167 91 48
54 88 -22
125 82 5
114 60 25
75 128 22
43 73 -31
60 76 -9
44 114 -39
139 100 -4
98 3 15
5 28 5
146 152 28
39 179 -40
69 47 -47
16 162 27
83 46 28
12 56 31
157 9 26
75 178 -8
177 76 -26
60 155 -31
147 83 -34
38 21 6
39 50 32
143 57 6
62 22 32
51 30 -10
135 85 33
132 124 48
36 6 19
150 125 2
19 59 -29
66 81 26
34 103 -48
118 37 42
143 15 46
43 19 15
18 143 38
35 30 12
31 172 40
15 36 -25
47 32 29
87 24 22
159 123 27
94 122 45
128 157 9
101 0 39
2 84 7
19 81 -10
3 104 49
55 101 -15
15 2 -19
36 77 43
180 4 -16
178 43 23
117 73 37
7 37 -38
89 59 10
182 101 23
64 143 48
62 163 18
114 172 19
79 12 3
93 162 45
1 126 -48
0 13 29
53 66 11
104 106 25
12 124 22
13 143 19
111 25 39
63 165 45
69 96 3
53 179 -34
18 100 12
44 21 -4
148 146 -8
55 37 -44
36 1 -22
20 92 -16
18 21 -33
145 136 -37
154 144 3
125 43 -24
161 72 36
35 164 -2
174 129 46
108 176 2
143 130 26
167 170 17
125 56 3
64 22 -1
91 143 -44
88 122 11
163 102 15
124 26 45
136 157 2
122 95 42
116 89 -22
60 177 28
6 164 16
98 107 -29
0 132 -36
50 71 33
69 71 -20
99 180 19
167 9 -50
75 27 18
138 72 13
57 84 -34
132 177 22
102 66 -10
103 23 35
40 17 -26
13 162 -7
179 109 -10
151 22 -22
69 80 8
185 130 -27
15 6 -25
33 9 47
28 185 20
170 144 25
131 138 21
173 162 -26
171 3 -49
146 101 26
146 66 -36
93 84 -25
85 94 -27
58 81 24
131 150 -44
16 109 -31
53 69 32
53 33 -35
39 142 -3
162 90 -21
107 138 -17
93 29 -50
58 91 19
179 136 25
140 87 43
4 127 -32
130 16 42
184 119 18
107 76 -11
161 3 20
171 175 36
83 0 42
65 13 -24
22 143 14
71 83 -1
180 19 22
37 44 -39
141 15 41
137 30 -9
153 25 -43
52 142 -19
156 86 28
160 44 11
77 167 -7
95 83 1
98 46 42
152 55 -1
26 64 30
62 78 -42
137 147 42
79 42 11
15 155 43
164 6 12
59 84 37
42 82 -46
161 165 -10
100 67 17
47 176 -18
169 69 9
29 13 -29
169 122 4
85 70 -15
30 24 -13
166 98 40
149 48 -20
100 71 12
65 146 5
88 80 -15
92 42 3
31 85 23
165 86 44
72 40 -5
157 168 2
12 87 -6
8 120 -8
55 94 43
53 122 22
136 4 45
105 150 -7
20 150 -43
41 117 -46
65 3 40
64 10 -36
74 170 14
85 143 -19
153 65 41
92 179 -37
21 50 -33
123 173 -27
74 17 18
165 18 -20
114 15 46
25 96 38
92 16 -37
169 76 7
123 72 32
155 96 -39
80 115 -39
12 85 -10
62 24 -30
40 151 39
126 20 -23
109 153 -32
93 44 -1
156 47 43
142 74 5
134 166 -9
20 89 -24
111 48 26
176 137 -15
98 109 -14
177 167 5
143 11 -5
2 27 -14
155 47 -34
4 29 -10
182 41 -43
77 71 38
102 26 -30
59 65 -26
16 93 38
101 168 -13
43 49 -22
53 61 26
78 87 14
41 110 -20
158 37 -35
71 12 -48
53 85 32
75 173 39
138 182 -13
17 69 9
162 151 -9
13 186 -29
135 178 13
32 11 -32
9 56 46
33 140 42
107 40 -24
23 72 -28
38 167 45
166 41 -6
37 36 3
66 42 -16
184 9 -12
23 129 -10
127 158 22
52 83 18
47 99 -42
63 86 32
47 141 3
48 174 -42
186 101 -15
120 110 -31
69 109 21
141 99 -25
163 130 -12
68 97 -44
33 74 -16
171 46 -15
92 130 -26
35 91 -36
101 13 -14
130 140 -45
26 160 1
31 105 -25
146 26 47
60 140 -23
75 164 47
168 63 5
138 132 17
95 89 8
164 130 -7
137 36 -1
116 115 47
167 129 31
114 22 31
26 172 -48
104 137 49
24 73 48
21 66 -4
84 59 -33
134 44 43
94 64 48
89 95 -21
47 26 5
96 18 -38
2 178 -42
104 143 18
130 173 39
61 120 -12
154 158 43
154 32 -27
101 119 41
174 112 39
108 84 28
42 134 47
167 99 41
41 134 36
70 2 17
156 27 -19
59 79 14
144 137 22
61 18 -9
115 74 -20
33 81 3
150 140 31
166 9 6
134 111 -15
161 40 2
73 3 22
143 116 -24
149 109 32
72 6 29
14 145 1
156 39 26
172 34 38
18 4 -41
158 85 -42
142 45 -10
164 27 29
93 179 -14
55 0 -35
136 45 -34
85 32 -33
127 156 -26
119 11 -11
77 21 -46
153 161 6
74 43 -42
11 12 47
132 92 3
78 3 -2
129 164 21
184 90 -20
163 118 35
40 7 -9
29 167 -25
88 31 28
81 177 -3
176 181 35
85 173 -37
39 74 -13
182 35 21
179 117 -8
150 168 -29
83 79 -29
149 112 49
109 31 -16
152 104 38
62 126 48
113 58 -30
109 15 37
174 31 39
22 122 -1
162 23 -17
85 96 29
124 8 -16
3 166 48
30 81 -45
128 32 -46
126 94 24
87 55 -9
10 109 32
41 93 -40
175 2 -50
98 113 12
14 96 -6
82 20 21
91 183 42
90 81 32
128 103 -38
143 179 30
36 165 -6
94 7 44
6 16 34
130 156 36
126 34 37
132 149 -39
58 164 -44
142 38 -2
9 149 -17
4 142 6
167 126 5
117 51 -46
113 164 -19
131 112 8
147 22 27
0 65 -13
124 85 46
56 136 11
184 37 11
82 91 4
63 77 -48
128 180 37
133 98 36
170 29 6
149 91 -14
156 175 -36
110 175 -14
164 85 -28
83 171 -29
81 117 6
98 68 49
23 61 4
40 65 40
42 15 32
139 71 -7
131 35 -37
106 183 -21
92 118 18
183 143 35
14 5 34
11 182 15
76 43 36
146 184 -26
55 31 45
182 146 -47
60 122 45
147 170 4
133 167 2
153 121 -43
175 86 2
4 183 -47
23 63 8
32 2 -17
37 67 -30
71 176 14
180 11 34
84 138 37
92 168 -28
103 4 -25
45 94 19
133 152 -39
2 119 -49
57 177 46
134 76 -10
157 49 32
176 81 48
6 91 -43
162 10 47
39 102 1
40 89 39
114 63 -45
44 176 29
168 13 -48
47 79 32
76 86 -17
117 173 19
181 95 -12
94 50 5
104 131 10
172 137 40
122 75 -47
40 177 14
90 5 -7
17 30 -17
107 35 -12
49 125 8
107 185 47
170 119 -37
171 165 -25
59 13 -42
115 91 -1
32 10 -4
74 137 35
72 66 -37
86 37 17
160 146 6
180 43 -9
157 65 -39
131 153 -49
160 79 -28
153 185 30
134 55 29
130 166 40
92 52 36
78 161 -22
35 21 23
157 97 20
158 175 14
157 104 18
175 113 -12
43 143 8
142 159 29
80 182 3
175 40 -25
126 26 23
114 44 17
46 133 -14
27 94 34
140 38 31
54 12 12
162 69 21
162 0 16
21 24 11
24 131 -31
159 137 24
75 104 -43
158 123 -15
158 72 3
52 80 -22
167 182 -24
82 139 -31
51 114 26
165 17 -3
20 48 35
80 83 -21
11 167 9
12 127 -12
73 91 17
173 44 4
161 60 -46
152 158 -13
180 175 -34
59 113 -34
87 42 17
175 9 48
70 91 32
20 56 -41
41 135 -1
93 86 13
